Market,Date,Month,Year,LSE IPO,TIDM,Company,Issue type,Transfer,Country of Inc.,FTSE Industry,FTSE Sector,FTSE Subsector,Issue Price,Currency,Market Cap - Opening Price (Â£m),Nominated Advisor (AIM only),Money Raised - New (Â£m),Money Raised - Existing (Â£m),TOTAL RAISED (Â£m),Initial Trading Open,Initial Trading High,Initial Trading Low,Adj Close Day 1,Volume Initial Trading Day,Adj Close Day 7,Adj Close Day 30,Adj Close Day 90,Adj Close Day 180,Adj Close Day 365,Adj Close Day 730,Adj Close Day 1825,Adj Close Day 3650
AIM,2005-06-24,2005-06-01,2005,IPO,,MEDIA STEPS GROUP,New Company Placing,,United Kingdom,545.0,Media & Entertainment,Media Agencies,6.0,,4.32,Corporate Synergy plc,1.5,-,-,,,,,,,,,,,,,
UK Main Market,2005-06-23,2005-06-01,2005,IPO,,KEYDATA INCOME VCT 1,New Company Placing,,United Kingdom,890.0,Investment Entities,Investment Entities,100.0,,2.735751,,2.735751,-,-,,,,,,,,,,,,,
UK Main Market,2005-06-23,2005-06-01,2005,IPO,,KEYDATA INCOME VCT 2,New Company Placing,,United Kingdom,890.0,Investment Entities,Investment Entities,100.0,,2.735751,,2.735751,-,-,,,,,,,,,,,,,
UK Main Market,2005-06-22,2005-06-01,2005,IPO,,INMARSAT,New Company Placing,,United Kingdom,678.0,Telecommunication Services,Wireless Telecommunications Services,245.0,,1118.8908724,,367.5,-,-,,,,,,,,,,,,,
AIM,2005-06-22,2005-06-01,2005,IPO,,DEBTMATTERS GROUP,New Company Placing,,United Kingdom,879.0,Speciality & Other Finance,Other Financial,65.0,,16.00000025,Charles Stanley Securities,6.0,-,-,,,,,,,,,,,,,
UK Main Market,2005-06-21,2005-06-01,2005,IPO,,MAPELEY,New Company Placing,,United Kingdom,862.0,Real Estate,Real Estate Holding & Development,23.0,,516.698381,,140.799997,-,-,,,,,,,,,,,,,
AIM,2005-06-21,2005-06-01,2005,IPO,,Z GROUP,New Company Placing,,United Kingdom,977.0,Software & Computer Services,Software,108.0,,21.02821884,Panmure Gordon (UK) Limited,5.3,-,-,,,,,,,,,,,,,
AIM,2005-06-20,2005-06-01,2005,IPO,,FISHWORKS,New Company Placing,,United Kingdom,539.0,Leisure & Hotels,"Restaurants, Pubs & Breweries",33.0,,10.66613823,Smith & Williamson Corporate Finance Limited,4.4,-,-,,,,,,,,,,,,,
AIM,2005-06-20,2005-06-01,2005,IPO,,CHROMOGENEX,New Company Placing,,United Kingdom,446.0,Health,Medical Equipment & Supplies,11.0,,6.50999998,Corporate Synergy plc,2.0,-,-,,,,,,,,,,,,,
AIM,2005-06-20,2005-06-01,2005,IPO,,E-RETAIL,New Company Placing,,United Kingdom,879.0,Speciality & Other Finance,Other Financial,3.5,,2.065,Nabarro Wells & Co. Limited,0.7,-,-,,,,,,,,,,,,,
UK Main Market,2005-06-16,2005-06-01,2005,IPO,,PROSTRAKAN GROUP,International Offering (GDR),,United Kingdom,486.0,Pharmaceuticals & Biotechnology,Pharmaceuticals,100.0,,186.75178,,40.0,-,-,,,,,,,,,,,,,
AIM,2005-06-16,2005-06-01,2005,IPO,,PROPERTY RECYCLING GROUP,New Company Placing,,United Kingdom,862.0,Real Estate,Real Estate Holding & Development,50.0,,18.1,Marshall Securities Limited,7.5,-,-,,,,,,,,,,,,,
AIM,2005-06-16,2005-06-01,2005,IPO,,CENTROM GROUP,New Company Placing,,United Kingdom,972.0,Software & Computer Services,Computer Services,5.0,,7.62065,Seymour Pierce Limited,1.6206,-,-,,,,,,,,,,,,,
AIM,2005-06-15,2005-06-01,2005,IPO,,EMPIRE ONLINE,New Company Placing,,British Virgin Islands,545.0,Media & Entertainment,Media Agencies,175.0,,512.361101,Numis Securities Limited,123.4722,-,-,,,,,,,,,,,,,
AIM,2005-06-15,2005-06-01,2005,IPO,,BILLING SERVICES GROUP,New Company Placing,,Bermuda,587.0,Support Services,Transaction and Payroll services,74.5,,136.040339835,Evolution Securities Limited,84.1256,-,-,,,,,,,,,,,,,
AIM,2005-06-15,2005-06-01,2005,IPO,,RAMBLER MEDIA,New Company Placing,,United Kingdom,547.0,Media & Entertainment,Publishing & Printing,563.6358668,,84.40859123148631,Nabarro Wells & Co. Limited,21.9312,-,-,,,,,,,,,,,,,
AIM,2005-06-15,2005-06-01,2005,IPO,,ENDACE,New Company Placing,,New Zealand,972.0,Software & Computer Services,Computer Services,162.0,,23.01740064,Panmure Gordon (UK) Limited,10.0025,-,-,,,,,,,,,,,,,
AIM,2005-06-15,2005-06-01,2005,IPO,,GRANBY OIL & GAS,New Company Placing,,United Kingdom,73.0,Oil & Gas,Oil & Gas - Exploration & Production,84.0,,21.57999984,KBC Peel Hunt Limited,10.0,-,-,,,,,,,,,,,,,
UK Main Market,2005-06-13,2005-06-01,2005,IPO,,CALIBER GLOBAL INVESTMENT,New Company Placing,,United Kingdom,890.0,Investment Entities,Investment Entities,10.0,,82.34745082040114,,82.34745082040114,-,-,,,,,,,,,,,,,
AIM,2005-06-13,2005-06-01,2005,IPO,,AXEON HLDGS,New Company Placing,,United Kingdom,936.0,Information Technology Hardware,Semiconductors,56.0,,9.52065968,Dolmen Securities Limited,1.5628,-,-,,,,,,,,,,,,,
AIM,2005-06-10,2005-06-01,2005,IPO,,NORTH AMERICAN BANKS FUND,New Company Placing,,United Kingdom,850.0,Investment Companies,Investment Companies,550.3425943,,20.9130185834,Arbuthnot Securities Limited,20.913,-,-,,,,,,,,,,,,,
AIM,2005-06-10,2005-06-01,2005,IPO,,RENOVA ENERGY,New Company Placing,,United Kingdom,113.0,Chemicals,Chemicals - Commodity,69.0,,18.1886484,Brewin Dolphin Securities Limited,9.0976,-,-,,,,,,,,,,,,,
AIM,2005-06-10,2005-06-01,2005,IPO,,NOVERA ENERGY,New Company Placing,,Australia,720.0,Electricity,Electricity,58.0,,31.7845046,Oriel Securities Limited,5.3296,-,-,,,,,,,,,,,,,
AIM,2005-06-10,2005-06-01,2005,IPO,,SMC GROUP,New Company Placing,,United Kingdom,137.0,Construction & Building Materials,Other Construction,43.0,,14.68290169,Noble & Company Limited,5.0095,-,-,,,,,,,,,,,,,
UK Main Market,2005-06-09,2005-06-01,2005,IPO,,PUMA VCT II,New Company Placing,,United Kingdom,890.0,Investment Entities,Investment Entities,100.0,,8.2991,,8.2991,-,-,,,,,,,,,,,,,
International Main Market,2005-06-08,2005-06-01,2005,IPO,,EVRAZ GROUP SA,International Offering (GDR),,Luxembourg,188.0,Steel & Other Metals,Steel,14.5,,231.6433791577884,,231.6433791577884,-,-,,,,,,,,,,,,,
International Main Market,2005-06-08,2005-06-01,2005,IPO,,AGCERT INTERNATIONAL,New Company Placing,,Republic of Ireland,584.0,Support Services,Environmental Control,140.0,,214.9615286,,60.810810200000006,-,-,,,,,,,,,,,,,
AIM,2005-06-07,2005-06-01,2005,IPO,,HARDY OIL & GAS,New Company Placing,,United Kingdom,73.0,Oil & Gas,Oil & Gas - Exploration & Production,144.0,,59.33320038,Arden Partners Limited,15.0,-,-,,,,,,,,,,,,,
AIM,2005-06-06,2005-06-01,2005,IPO,,EG SOLUTIONS,New Company Placing,,United Kingdom,972.0,Software & Computer Services,Computer Services,85.0,,12.14976995,Brewin Dolphin Securities Limited,3.5,-,-,,,,,,,,,,,,,
AIM,2005-06-06,2005-06-01,2005,IPO,,SPORTSWINBET,New Company Placing,,British Virgin Islands,879.0,Speciality & Other Finance,Other Financial,50.0,,28.5282505,City Financial Associates Limited,3.0,-,-,,,,,,,,,,,,,
AIM,2005-06-06,2005-06-01,2005,IPO,,SUNRISE DIAMONDS,New Company Placing,,United Kingdom,48.0,Mining,Other Mineral Extractors & Mines,2.0,,1.5075,Ruegg & Co Limited ,0.3075,-,-,,,,,,,,,,,,,
AIM,2005-06-03,2005-06-01,2005,IPO,,ADVENT CAPITAL HLDGS,New Company Placing,,United Kingdom,834.0,Insurance,Insurance - Non-Life,35.0,,76.86306985,Numis Securities Limited,40.0,-,-,,,,,,,,,,,,,
AIM,2005-06-02,2005-06-01,2005,IPO,,FIREONE GROUP,New Company Placing,,Republic of Ireland,879.0,Speciality & Other Finance,Other Financial,241.0,,120.5,Numis Securities Limited,24.1,-,-,,,,,,,,,,,,,
UK Main Market,2005-06-01,2005-06-01,2005,IPO,,EDINBURGH NEW INCOME TRUST,New Company Placing,,United Kingdom,890.0,Investment Entities,Investment Entities,1.0,,20.519056,,35.685656,-,-,,,,,,,,,,,,,
AIM,2005-06-01,2005-06-01,2005,IPO,,TRISTEL,New Company Placing,,United Kingdom,449.0,Health,Other Health Care,37.0,,8.8196234,Teather & Greenwood Limited,2.0,-,-,,,,,,,,,,,,,
AIM,2005-05-31,2005-05-01,2005,IPO,,RAB SPECIAL SITUATIONS CO,New Company Placing,,United Kingdom,850.0,Investment Companies,Investment Companies,100.0,,41.85,Colins Stewart Europe Limited,40.0,-,-,,,,,,,,,,,,,
AIM,2005-05-26,2005-05-01,2005,IPO,,PUNCH GRAPHIX,New Company Placing,,United Kingdom,547.0,Media & Entertainment,Publishing & Printing,98.0,,100.7726356,Altium Capital Limited,49.6284,-,-,,,,,,,,,,,,,
AIM,2005-05-26,2005-05-01,2005,IPO,,INSPACE,New Company Placing,,United Kingdom,581.0,Support Services,Business Support Services,108.0,,72.50692536,Seymour Pierce Limited,30.0,-,-,,,,,,,,,,,,,
AIM,2005-05-26,2005-05-01,2005,IPO,,GLOBAL OCEANIC CARRIERS,New Company Placing,,United Kingdom,597.0,Transport,Shipping & Ports,140.0,,26.503057,Colins Stewart Europe Limited,22.6908,-,-,,,,,,,,,,,,,
AIM,2005-05-26,2005-05-01,2005,IPO,,POWERLEAGUE GROUP,New Company Placing,,United Kingdom,538.0,Leisure & Hotels,Leisure Facilities,44.0,,36.0008,Evolution Securities Limited,22.2508,-,-,,,,,,,,,,,,,
AIM,2005-05-25,2005-05-01,2005,IPO,,TOLUNA,New Company Placing,,United Kingdom,545.0,Media & Entertainment,Media Agencies,70.0,,25.0380599,John East & Partners Limited,5.6,-,-,,,,,,,,,,,,,
AIM,2005-05-24,2005-05-01,2005,IPO,,BORDERS & SOUTHERN PETROLEUM,New Company Placing,,United Kingdom,73.0,Oil & Gas,Oil & Gas - Exploration & Production,20.0,,25.5375,Insinger de Beaufort,10.0,-,-,,,,,,,,,,,,,
AIM,2005-05-24,2005-05-01,2005,IPO,,INCAGOLD,New Company Placing,,United Kingdom,547.0,Media & Entertainment,Publishing & Printing,3.0,,5.24200002,City Financial Associates Limited,1.5,-,-,,,,,,,,,,,,,
UK Main Market,2005-05-23,2005-05-01,2005,IPO,,AXA PROPERTY TRUST,New Company Placing,,United Kingdom,862.0,Real Estate,Real Estate Holding & Development,100.0,,100.0,,100.0,-,-,,,,,,,,,,,,,
AIM,2005-05-23,2005-05-01,2005,IPO,,UBIQUITY SOFTWARE CORP,New Company Placing,,United Kingdom,977.0,Software & Computer Services,Software,33.0,,53.52914457,Evolution Securities Limited,20.0,-,-,,,,,,,,,,,,,
AIM,2005-05-20,2005-05-01,2005,IPO,,INTERQUEST GROUP,New Company Placing,,United Kingdom,583.0,Support Services,"Education, Business Training & Employment Agencies",55.0,,13.93487315,Panmure Gordon (UK) Limited,3.0,-,-,,,,,,,,,,,,,
UK Main Market,2005-05-17,2005-05-01,2005,IPO,,MICRO FOCUS INTERNATIONAL,International Offering (GDR),,United Kingdom,977.0,Software & Computer Services,Software,130.0,,259.1910035,,66.3904826,-,-,,,,,,,,,,,,,
AIM,2005-05-17,2005-05-01,2005,IPO,,WORLD GAMING,New Company Placing,,United Kingdom,977.0,Software & Computer Services,Software,52.5,,19.942231575,Daniel Stewart & Company plc,2.499,-,-,,,,,,,,,,,,,
AIM,2005-05-16,2005-05-01,2005,IPO,,RENEWABLE ENERGY GENERATION,New Company Placing,,United Kingdom,775.0,Utilities - Other,Multi-Utilities,100.0,,25.0,Colins Stewart Europe Limited,25.0,-,-,,,,,,,,,,,,,
AIM,2005-05-16,2005-05-01,2005,IPO,,ELIXIR PETROLEUM LIMITED,New Company Placing,,Australia,73.0,Oil & Gas,Oil & Gas - Exploration & Production,24.0,,15.29154984,RFC Corporate Finance Limited,6.5075,-,-,,,,,,,,,,,,,
AIM,2005-05-13,2005-05-01,2005,IPO,,METAL-TECH,New Company Placing,,Israel,113.0,Chemicals,Chemicals - Commodity,130.0,,49.8899999,Durlacher Limited,10.5,-,-,,,,,,,,,,,,,
UK Main Market,2005-05-12,2005-05-01,2005,IPO,,FOSECO,New Company Placing,,United Kingdom,188.0,Steel & Other Metals,Steel,100.0,,169.15,,107.024475,-,-,,,,,,,,,,,,,
International Main Market,2005-05-11,2005-05-01,2005,IPO,,PYATEROCHKA HLDG N.V.,International Offering (GDR),,Netherlands,630.0,Food & Drug Retailers,Food & Drug Retailers,13.0,,1041.516743931459,,312.4543026753882,-,-,,,,,,,,,,,,,
AIM,2005-05-11,2005-05-01,2005,IPO,,MOTIVE TELEVISION,New Company Placing,,United Kingdom,542.0,Media & Entertainment,"Television, Radio and Filmed Entertainment",3.0,,1.13319999,City Financial Associates Limited,0.75,-,-,,,,,,,,,,,,,
AIM,2005-05-10,2005-05-01,2005,IPO,,SERABI MINING,New Company Placing,,United Kingdom,43.0,Mining,Gold Mining,30.0,,30.8974908,KBC Peel Hunt Limited,8.0,-,-,,,,,,,,,,,,,
AIM,2005-05-10,2005-05-01,2005,IPO,,HAMSARD GROUP,New Company Placing,,United Kingdom,977.0,Software & Computer Services,Software,43.6,,18.011874168,W H Ireland Limited,3.0,-,-,,,,,,,,,,,,,
AIM,2005-05-09,2005-05-01,2005,IPO,,EASTERN MEDITERRANEAN RESOURCES,New Company Placing,,Cyprus,43.0,Mining,Gold Mining,8.0,,4.1944444,Nabarro Wells & Co. Limited,2.0024,-,-,,,,,,,,,,,,,
AIM,2005-05-06,2005-05-01,2005,IPO,,VISUAL DEFENCE INC,New Company Placing,,Canada,588.0,Support Services,Security & Alarm Services,55.0,,45.14756785,KBC Peel Hunt Limited,26.3436,-,-,,,,,,,,,,,,,
AIM,2005-05-05,2005-05-01,2005,IPO,,KI-BI MOBILE TECHNOLOGIES,New Company Placing,,Israel,938.0,Information Technology Hardware,Telecommunications Equipment,98.0,,19.98719898,Colins Stewart Europe Limited,10.0,-,-,,,,,,,,,,,,,
UK Main Market,2005-05-04,2005-05-01,2005,IPO,,IG GROUP HLDGS,International Offering (GDR),,United Kingdom,879.0,Speciality & Other Finance,Other Financial,120.0,,393.0011508,,219.9228648,-,-,,,,,,,,,,,,,
AIM,2005-05-04,2005-05-01,2005,IPO,,RDF MEDIA,New Company Placing,,United Kingdom,542.0,Media & Entertainment,"Television, Radio and Filmed Entertainment",144.0,,48.7885392,Investec Bank (UK) Limited,27.9372,-,-,,,,,,,,,,,,,
AIM,2005-05-04,2005-05-01,2005,IPO,,HICHENS HARRISON & CO,New Company Placing,,United Kingdom,875.0,Speciality & Other Finance,Investment Banks,50.0,,6.0,Ruegg & Co Limited ,1.0385,-,-,,,,,,,,,,,,,
AIM,2005-05-04,2005-05-01,2005,IPO,,TITAN MOVE,New Company Placing,,United Kingdom,538.0,Leisure & Hotels,Leisure Facilities,1.22,,2.01842296,W H Ireland Limited,0.3978,-,-,,,,,,,,,,,,,
UK Main Market,2005-04-29,2005-04-01,2005,IPO,,PUMA VCT,New Company Placing,,United Kingdom,890.0,Investment Entities,Investment Entities,100.0,,12.0875,,12.0875,-,-,,,,,,,,,,,,,
AIM,2005-04-29,2005-04-01,2005,IPO,,DRAGANFLY INVESTMENTS,New Company Placing,,United Kingdom,879.0,Speciality & Other Finance,Other Financial,3.0,,3.42681,Teather & Greenwood Limited,3.0668,-,-,,,,,,,,,,,,,
AIM,2005-04-29,2005-04-01,2005,IPO,,INSPICIO,New Company Placing,,United Kingdom,879.0,Speciality & Other Finance,Other Financial,100.0,,3.0,Robert W. Baird Limited,3.0,-,-,,,,,,,,,,,,,
AIM,2005-04-28,2005-04-01,2005,IPO,,COAL INTERNATIONAL,New Company Placing,,United Kingdom,879.0,Speciality & Other Finance,Other Financial,75.0,,20.0749995,William de Broe Plc,20.0,-,-,,,,,,,,,,,,,
AIM,2005-04-27,2005-04-01,2005,IPO,,MARCH NETWORKS CORP,New Company Placing,,Canada,588.0,Support Services,Security & Alarm Services,504.0,,77.2619148,Evolution Securities Limited,25.2,-,-,,,,,,,,,,,,,
AIM,2005-04-25,2005-04-01,2005,IPO,,SPECTRUM INTERACTIVE,New Company Placing,,United Kingdom,673.0,Telecommunication Services,Fixed-Line Telecommunication Services,93.0,,31.53026058,Seymour Pierce Limited,6.895,-,-,,,,,,,,,,,,,
AIM,2005-04-25,2005-04-01,2005,IPO,,YOUGOV,New Company Placing,,United Kingdom,545.0,Media & Entertainment,Media Agencies,135.0,,18.00657945,Noble & Company Limited,6.0375,-,-,,,,,,,,,,,,,
AIM,2005-04-22,2005-04-01,2005,IPO,,HALLIN MARINE SUBSEA INTERNATIONAL,New Company Placing,,United Kingdom,75.0,Oil & Gas,Oil - Services,64.0,,19.456,ARM Corporate Finance Limited,3.456,-,-,,,,,,,,,,,,,
AIM,2005-04-22,2005-04-01,2005,IPO,,INTANDEM FILMS,New Company Placing,,United Kingdom,542.0,Media & Entertainment,"Television, Radio and Filmed Entertainment",5.0,,4.15875,City Financial Associates Limited,1.15,-,-,,,,,,,,,,,,,
AIM,2005-04-21,2005-04-01,2005,IPO,,TRADING EMISSIONS,New Company Placing,,United Kingdom,879.0,Speciality & Other Finance,Other Financial,100.0,,135.0,Numis Securities Limited,135.0,-,-,,,,,,,,,,,,,
International Main Market,2005-04-21,2005-04-01,2005,IPO,,SREI INFRASTRUCTURE FINANCE,International Offering (GDR),,India,879.0,Speciality & Other Finance,Other Financial,4.05,,18.69222468426572,,18.69222468426572,-,-,,,,,,,,,,,,,
AIM,2005-04-21,2005-04-01,2005,IPO,,COPPER RESOURCES CORP,New Company Placing,,British Virgin Islands,48.0,Mining,Other Mineral Extractors & Mines,100.0,,27.7566,Nabarro Wells & Co. Limited,4.0,-,-,,,,,,,,,,,,,
AIM,2005-04-19,2005-04-01,2005,IPO,,PLATINUM MINING CORP OF INDIA,New Company Placing,,United Kingdom,48.0,Mining,Other Mineral Extractors & Mines,22.0,,38.64000008,W H Ireland Limited,14.0,-,-,,,,,,,,,,,,,
AIM,2005-04-19,2005-04-01,2005,IPO,,ORMONDE MINING,New Company Placing,,Republic of Ireland,43.0,Mining,Gold Mining,10.0,,15.2028715,Davy,3.01,-,-,,,,,,,,,,,,,
AIM,2005-04-18,2005-04-01,2005,IPO,,SOUTH CHINA RESOURCES,New Company Placing,,United Kingdom,48.0,Mining,Other Mineral Extractors & Mines,5.0,,4.0,Nabarro Wells & Co. Limited,3.0,-,-,,,,,,,,,,,,,
AIM,2005-04-15,2005-04-01,2005,IPO,,CARDINAL RESOURCES,New Company Placing,,United Kingdom,73.0,Oil & Gas,Oil & Gas - Exploration & Production,32.0,,28.09518624,Nabarro Wells & Co. Limited,10.56,-,-,,,,,,,,,,,,,
AIM,2005-04-15,2005-04-01,2005,IPO,,CHURCHILL MINING,New Company Placing,,United Kingdom,879.0,Speciality & Other Finance,Other Financial,2.0,,2.216,Ruegg & Co Limited ,1.0,-,-,,,,,,,,,,,,,
UK Main Market,2005-04-13,2005-04-01,2005,IPO,,DOWNING PROTECTED VCT III,New Company Placing,,United Kingdom,890.0,Investment Entities,Investment Entities,100.0,,8.86449,,8.86449,-,-,,,,,,,,,,,,,
AIM,2005-04-11,2005-04-01,2005,IPO,,UTEK CORP,New Company Placing,,USA,879.0,Speciality & Other Finance,Other Financial,610.0,,51.8622915,Shore Capital & Corporate Limited,7.4701,-,-,,,,,,,,,,,,,
AIM,2005-04-11,2005-04-01,2005,IPO,,TABLE MOUNTAIN MINERALS,New Company Placing,,United Kingdom,48.0,Mining,Other Mineral Extractors & Mines,5.0,,3.165,Daniel Stewart & Company plc,3.115,-,-,,,,,,,,,,,,,
AIM,2005-04-11,2005-04-01,2005,IPO,,VINDON HEALTHCARE,New Company Placing,,United Kingdom,584.0,Support Services,Environmental Control,10.0,,7.885,W H Ireland Limited,0.3,-,-,,,,,,,,,,,,,
AIM,2005-04-08,2005-04-01,2005,IPO,,GULFSANDS PETROLEUM,New Company Placing,,United Kingdom,73.0,Oil & Gas,Oil & Gas - Exploration & Production,130.0,,120.0875,Seymour Pierce Limited,39.2226,-,-,,,,,,,,,,,,,
AIM,2005-04-08,2005-04-01,2005,IPO,,RAMBLER METALS & MINING,New Company Placing,,United Kingdom,48.0,Mining,Other Mineral Extractors & Mines,50.0,,20.0,Insinger de Beaufort,8.0,-,-,,,,,,,,,,,,,
AIM,2005-04-07,2005-04-01,2005,IPO,,LEADCOM INTEGRATED SOLUTIONS,New Company Placing,,Israel,938.0,Information Technology Hardware,Telecommunications Equipment,32.0,,30.545248,Corporate Synergy plc,12.0,-,-,,,,,,,,,,,,,
AIM,2005-04-07,2005-04-01,2005,IPO,,FDM GROUP,New Company Placing,,United Kingdom,972.0,Software & Computer Services,Computer Services,78.0,,18.1116,Noble & Company Limited,8.0145,-,-,,,,,,,,,,,,,
AIM,2005-04-07,2005-04-01,2005,IPO,,CONCATENO,New Company Placing,,United Kingdom,879.0,Speciality & Other Finance,Other Financial,100.0,,5.0,Bridgewell Limited,5.0,-,-,,,,,,,,,,,,,
AIM,2005-04-07,2005-04-01,2005,IPO,,GRASSHOPPER INVESTMENTS,New Company Placing,,United Kingdom,879.0,Speciality & Other Finance,Other Financial,10.0,,3.033,Grant Thornton UK LLP ,2.933,-,-,,,,,,,,,,,,,
UK Main Market,2005-04-06,2005-04-01,2005,IPO,,PRODESSE INVESTMENT,New Company Placing,,United Kingdom,890.0,Investment Entities,Investment Entities,10.0,,141.4200718837396,,141.4200718837396,-,-,,,,,,,,,,,,,
AIM,2005-04-06,2005-04-01,2005,IPO,,OMEGA UNDERWRITING HLDGS,New Company Placing,,United Kingdom,879.0,Speciality & Other Finance,Other Financial,115.0,,44.87556335,Numis Securities Limited,20.0,-,-,,,,,,,,,,,,,
AIM,2005-04-06,2005-04-01,2005,IPO,,LANDORE RESOURCES,New Company Placing,,United Kingdom,43.0,Mining,Gold Mining,7.0,,6.0118317,Strand Partners Limited,2.0,-,-,,,,,,,,,,,,,
UK Main Market,2005-04-05,2005-04-01,2005,IPO,,DOWNING PROTECTED VCT II,New Company Placing,,United Kingdom,890.0,Investment Entities,Investment Entities,100.0,,6.601495,,6.601495,-,-,,,,,,,,,,,,,
UK Main Market,2005-04-05,2005-04-01,2005,IPO,,INGENIOUS MUSIC VCT,New Company Placing,,United Kingdom,890.0,Investment Entities,Investment Entities,100.0,,4.597022,,4.597022,-,-,,,,,,,,,,,,,
AIM,2005-04-04,2005-04-01,2005,IPO,,TELIT COMMUNICATIONS,New Company Placing,,United Kingdom,938.0,Information Technology Hardware,Telecommunications Equipment,140.0,,60.4999934,Seymour Pierce Limited,23.0,-,-,,,,,,,,,,,,,
AIM,2005-04-04,2005-04-01,2005,IPO,,ALEXANDER MINING,New Company Placing,,United Kingdom,48.0,Mining,Other Mineral Extractors & Mines,30.0,,40.3604001,Evolution Securities Limited,20.0,-,-,,,,,,,,,,,,,
AIM,2005-04-04,2005-04-01,2005,IPO,,TALARIUS,New Company Placing,,United Kingdom,879.0,Speciality & Other Finance,Other Financial,80.0,,5.5,Numis Securities Limited,5.5,-,-,,,,,,,,,,,,,
UK Main Market,2005-04-04,2005-04-01,2005,IPO,,CORE VCT I,New Company Placing,,United Kingdom,890.0,Investment Entities,Investment Entities,100.0,,5.27056,,5.27056,-,-,,,,,,,,,,,,,
AIM,2005-04-04,2005-04-01,2005,IPO,,HARDIDE,New Company Placing,,United Kingdom,118.0,Chemicals,Chemicals - Speciality,10.0,,12.7439242,Seymour Pierce Limited,1.75,-,-,,,,,,,,,,,,,
AIM,2005-04-04,2005-04-01,2005,IPO,,EUROPEAN BUSINESS JETS,New Company Placing,,United Kingdom,591.0,Transport,Airlines & Airports,1.5,,3.213875175,Grant Thornton UK LLP ,1.358,-,-,,,,,,,,,,,,,
AIM,2005-04-04,2005-04-01,2005,IPO,,ALBA MINERAL RESOURCES,New Company Placing,,United Kingdom,43.0,Mining,Gold Mining,5.25,,3.1007865,City Financial Associates Limited,1.05,-,-,,,,,,,,,,,,,
AIM,2005-03-31,2005-03-01,2005,IPO,,PROXIMAGEN NEUROSCIENCE,New Company Placing,,United Kingdom,482.0,Pharmaceuticals & Biotechnology,Biotechnology,148.0,,29.65272056,KBC Peel Hunt Limited,14.5,-,-,,,,,,,,,,,,,
AIM,2005-03-31,2005-03-01,2005,IPO,,FONEBAK,New Company Placing,,United Kingdom,938.0,Information Technology Hardware,Telecommunications Equipment,125.0,,23.99999375,KBC Peel Hunt Limited,14.0359,-,-,,,,,,,,,,,,,
AIM,2005-03-31,2005-03-01,2005,IPO,,VIVIDAS GROUP,New Company Placing,,United Kingdom,977.0,Software & Computer Services,Software,84.0,,18.58641204,Teather & Greenwood Limited,5.5,-,-,,,,,,,,,,,,,
AIM,2005-03-31,2005-03-01,2005,IPO,,SWEET CHINA,New Company Placing,,United Kingdom,879.0,Speciality & Other Finance,Other Financial,35.0,,3.528035,Rowan Dartington & Co Limited,0.572,-,-,,,,,,,,,,,,,
AIM,2005-03-31,2005-03-01,2005,IPO,,CARPATHIAN RESOURCES,New Company Placing,,Australia,73.0,Oil & Gas,Oil & Gas - Exploration & Production,3.0,,3.16150503,Grant Thornton UK LLP ,0.4124,-,-,,,,,,,,,,,,,
AIM,2005-03-31,2005-03-01,2005,IPO,,NANOTECH ENERGY,New Company Placing,,United Kingdom,879.0,Speciality & Other Finance,Other Financial,3.0,,1.14999999,City Financial Associates Limited,0.4,-,-,,,,,,,,,,,,,
AIM,2005-03-31,2005-03-01,2005,IPO,,9999,New Company Placing,,United Kingdom,879.0,Speciality & Other Finance,Other Financial,1.0,,0.45,Rowan Dartington & Co Limited,0.25,-,-,,,,,,,,,,,,,
