Market,Date,Month,Year,LSE IPO,TIDM,Company,Issue type,Transfer,Country of Inc.,FTSE Industry,FTSE Sector,FTSE Subsector,Issue Price,Currency,Market Cap - Opening Price (Â£m),Nominated Advisor (AIM only),Money Raised - New (Â£m),Money Raised - Existing (Â£m),TOTAL RAISED (Â£m),Initial Trading Open,Initial Trading High,Initial Trading Low,Adj Close Day 1,Volume Initial Trading Day,Adj Close Day 7,Adj Close Day 30,Adj Close Day 90,Adj Close Day 180,Adj Close Day 365,Adj Close Day 730,Adj Close Day 1825,Adj Close Day 3650
UK Main Market,04/11/2003,01/11/2003,2003,IPO,,PREMIER UTILITIES TRUST,New Company Placing,,United Kingdom,850,Investment Companies,Investment Companies,100,,19.143433,,38.286,-,-,,,,,,,,,,,,,
AIM,03/11/2003,01/11/2003,2003,IPO,,COMMUNITY BROKING GROUP,New Company Placing,,United Kingdom,833,Insurance,Insurance Brokers,36,,2.825622,Insinger de Beaufort,0.8,-,-,,,,,,,,,,,,,
AIM,31/10/2003,01/10/2003,2003,IPO,,OCEAN POWER TECHNOLOGIES,New Company Placing,,USA,252,Electronic & Electrical Equipment,Electrical Equipment,125,,62.842755,Evolution Securities Limited,25,-,-,,,,,,,,,,,,,
UK Main Market,28/10/2003,01/10/2003,2003,IPO,,ISIS PROPERTY TRUST,New Company Placing,,United Kingdom,890,Investment Entities,Investment Entities,100,,75.65,,75.65,-,-,,,,,,,,,,,,,
AIM,28/10/2003,01/10/2003,2003,IPO,,MELROSE,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,100,,13.12,Investec Bank (UK) Limited,12.1,-,-,,,,,,,,,,,,,
AIM,28/10/2003,01/10/2003,2003,IPO,,GENERAL INDUSTRIES PLC,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,25,,1.05,KBC Peel Hunt Limited,0.57,-,-,,,,,,,,,,,,,
International Main Market,27/10/2003,01/10/2003,2003,IPO,,GAM DIVERSITY III INC,New Company Placing,,British Virgin Islands,890,Investment Entities,Investment Entities,100,,868.9434032,,868.9434032,-,-,,,,,,,,,,,,,
AIM,23/10/2003,01/10/2003,2003,IPO,,CONYGAR INVESTMENT CO(THE),New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,50,,4.6000005,Deloitte & Touche LLP,4,-,-,,,,,,,,,,,,,
UK Main Market,21/10/2003,01/10/2003,2003,IPO,,WOLFSON MICROELECTRONICS,New Company Placing,,United Kingdom,936,Information Technology Hardware,Semiconductors,210,,213.6861615,,24.4670013,-,-,,,,,,,,,,,,,
AIM,20/10/2003,01/10/2003,2003,IPO,,STEPQUICK,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,48,,14.99394,W H Ireland Limited,0.1725,-,-,,,,,,,,,,,,,
AIM,15/10/2003,01/10/2003,2003,IPO,,IP2IPO GROUP,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,275,,111.7570025,KBC Peel Hunt Limited,31.4875,-,-,,,,,,,,,,,,,
AIM,15/10/2003,01/10/2003,2003,IPO,,CANISP,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,27.5,,3.4375,Canaccord Adams Limited,2.0625,-,-,,,,,,,,,,,,,
AIM,30/09/2003,01/09/2003,2003,IPO,,VIETNAM OPPORTUNITY FUND,New Company Placing,,Cayman Islands,890,Investment Entities,Investment Entities,60.25,,5.72375,Grant Thornton UK LLP ,5.7238,-,-,,,,,,,,,,,,,
AIM,29/09/2003,01/09/2003,2003,IPO,,REAL GOOD FOOD CO,New Company Placing,,United Kingdom,435,Food Producers & Processors,Food Processors,110,,5.7748999,John East & Partners Limited,1.2,-,-,,,,,,,,,,,,,
AIM,25/09/2003,01/09/2003,2003,IPO,,AMERICA MINERAL FIELD INC,New Company Placing,,Canada,48,Mining,Other Mineral Extractors & Mines,50.0250124,,30.68467696,Canaccord Adams Limited,12.6123,-,-,,,,,,,,,,,,,
AIM,25/09/2003,01/09/2003,2003,IPO,,BRISTOL & LONDON,New Company Placing,,United Kingdom,596,Transport,"Rail, Road & Freight",130,,31.4565576,Rowan Dartington & Co Limited,0.3,-,-,,,,,,,,,,,,,
AIM,18/09/2003,01/09/2003,2003,IPO,,CHICAGO ENVIRONMENTAL,New Company Placing,,United Kingdom,890,Investment Entities,Investment Entities,100,,15,Colins Stewart Europe Limited,15,-,-,,,,,,,,,,,,,
AIM,16/09/2003,01/09/2003,2003,IPO,,EPIC RECONSTRUCTION,New Company Placing,,United Kingdom,890,Investment Entities,Investment Entities,100,,30,Numis Securities Limited,30,-,-,,,,,,,,,,,,,
AIM,12/09/2003,01/09/2003,2003,IPO,,INCITE HLDGS,New Company Placing,,United Kingdom,678,Telecommunication Services,Wireless Telecommunications Services,25,,7.2747575,Beaumont Cornish Limited,1.515,-,-,,,,,,,,,,,,,
AIM,08/09/2003,01/09/2003,2003,IPO,,READYBUY,New Company Placing,,United Kingdom,435,Food Producers & Processors,Food Processors,48,,8.6371248,W H Ireland Limited,0.2185,-,-,,,,,,,,,,,,,
AIM,28/08/2003,01/08/2003,2003,IPO,,CORPORA,New Company Placing,,United Kingdom,977,Software & Computer Services,Software,25,,3.4968,Nabarro Wells & Co. Limited,1.4622,-,-,,,,,,,,,,,,,
AIM,14/08/2003,01/08/2003,2003,IPO,,QUIKTRAK NETWORKS PLC,New Company Placing,,United Kingdom,678,Telecommunication Services,Wireless Telecommunications Services,34.5,,16.25975582,Nabarro Wells & Co. Limited,0.69,-,-,,,,,,,,,,,,,
AIM,12/08/2003,01/08/2003,2003,IPO,,DESIGNER VISION GROUP,New Company Placing,,United Kingdom,313,Automobiles,Auto Parts,10,,5,City Financial Associates Limited,1,-,-,,,,,,,,,,,,,
AIM,07/08/2003,01/08/2003,2003,IPO,,MICAP,New Company Placing,,United Kingdom,446,Health,Medical Equipment & Supplies,55,,15.85387595,Brewin Dolphin Securities Limited,5.3713,-,-,,,,,,,,,,,,,
AIM,05/08/2003,01/08/2003,2003,IPO,,HEMISPHERE PROPERTIES,New Company Placing,,United Kingdom,862,Real Estate,Real Estate Holding & Development,5,,0.95366665,Grant Thornton UK LLP ,0.5,-,-,,,,,,,,,,,,,
AIM,04/08/2003,01/08/2003,2003,IPO,,CAMBRIAN MINING,New Company Placing,,United Kingdom,48,Mining,Other Mineral Extractors & Mines,30,,5.6974866,Grant Thornton UK LLP ,1.8121,-,-,,,,,,,,,,,,,
AIM,01/08/2003,01/08/2003,2003,IPO,,TELLINGS GOLDEN MILLER GROUP,New Company Placing,,United Kingdom,596,Transport,"Rail, Road & Freight",70,,15.3099989,City Financial Associates Limited,2,-,-,,,,,,,,,,,,,
AIM,29/07/2003,01/07/2003,2003,IPO,,CITYBLOCK,New Company Placing,,United Kingdom,862,Real Estate,Real Estate Holding & Development,48,,10.48420656,W H Ireland Limited,0.105,-,-,,,,,,,,,,,,,
UK Main Market,15/07/2003,01/07/2003,2003,IPO,,YELL GROUP,International Offering (GDR),,United Kingdom,547,Media & Entertainment,Publishing & Printing,285,,1980.296089,,1140,-,-,,,,,,,,,,,,,
AIM,14/07/2003,01/07/2003,2003,IPO,,AFRICAN DIAMONDS,New Company Placing,,United Kingdom,48,Mining,Other Mineral Extractors & Mines,7,,3.83188043,Rowan Dartington & Co Limited,0.8,-,-,,,,,,,,,,,,,
AIM,08/07/2003,01/07/2003,2003,IPO,,CUSTOMVIS,New Company Placing,,United Kingdom,446,Health,Medical Equipment & Supplies,91,,31.59442468,Colins Stewart Europe Limited,11.5,-,-,,,,,,,,,,,,,
AIM,01/07/2003,01/07/2003,2003,IPO,,MILESTONE GROUP,New Company Placing,,United Kingdom,542,Media & Entertainment,"Television, Radio and Filmed Entertainment",100,,21.599976,Colins Stewart Europe Limited,10.5,-,-,,,,,,,,,,,,,
AIM,27/06/2003,01/06/2003,2003,IPO,,FAROE PETROLEUM,New Company Placing,,United Kingdom,73,Oil & Gas,Oil & Gas - Exploration & Production,103.5,,44.07707408,William de Broe Plc,15,-,-,,,,,,,,,,,,,
AIM,25/06/2003,01/06/2003,2003,IPO,,AFRICAN EAGLE RESOURCES,New Company Placing,,United Kingdom,43,Mining,Gold Mining,6,,3.51381048,Nabarro Wells & Co. Limited,1.4598,-,-,,,,,,,,,,,,,
International Main Market,18/06/2003,01/06/2003,2003,IPO,,BENFIELD GROUP,International Offering (GDR),,Bermuda,833,Insurance,Insurance Brokers,250,,574.7467,,100,-,-,,,,,,,,,,,,,
UK Main Market,12/06/2003,01/06/2003,2003,IPO,,SONDEX,New Company Placing,,United Kingdom,75,Oil & Gas,Oil - Services,100,,38.82433,,27,-,-,,,,,,,,,,,,,
AIM,29/05/2003,01/05/2003,2003,IPO,,TRADINGSPORTS EXCHANGE SYSTEMS,New Company Placing,,United Kingdom,532,Leisure & Hotels,Gambling,115,,12.06840015,Evolution Securities Limited,4,-,-,,,,,,,,,,,,,
AIM,23/05/2003,01/05/2003,2003,IPO,,NORTHUMBRIAN WATER GROUP PLC,New Company Placing,,United Kingdom,778,Utilities - Other,Provision of water and the removal of sewage,100,,518.623845,Colins Stewart Europe Limited,388.9679,-,-,,,,,,,,,,,,,
AIM,22/05/2003,01/05/2003,2003,IPO,,BIOPROGRESS,New Company Placing,,United Kingdom,446,Health,Medical Equipment & Supplies,16,,13.09133872,Colins Stewart Europe Limited,5,-,-,,,,,,,,,,,,,
AIM,14/05/2003,01/05/2003,2003,IPO,,GMA RESOURCES,New Company Placing,,United Kingdom,43,Mining,Gold Mining,,,8.88,Canaccord Adams Limited,4,-,-,,,,,,,,,,,,,
AIM,30/04/2003,01/04/2003,2003,IPO,,OFEX HOLDINGS,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,25,,3.947461,Seymour Pierce Limited,1.4475,-,-,,,,,,,,,,,,,
UK Main Market,25/04/2003,01/04/2003,2003,IPO,,SECOND ADVANCE VALUE REALISATION CO,New Company Placing,,United Kingdom,890,Investment Entities,Investment Entities,100,,12.989496,,43.298,-,-,,,,,,,,,,,,,
UK Main Market,08/04/2003,01/04/2003,2003,IPO,,ACCELERATED RETURN FUND,New Company Placing,,United Kingdom,890,Investment Entities,Investment Entities,100,,21.2,,21.2,-,-,,,,,,,,,,,,,
AIM,08/04/2003,01/04/2003,2003,IPO,,CREATIVE EDUCATIONAL CORPORATION,New Company Placing,,United Kingdom,583,Support Services,"Education, Business Training & Employment Agencies",5,,5.858828,Grant Thornton UK LLP ,0.2,-,-,,,,,,,,,,,,,
UK Main Market,04/04/2003,01/04/2003,2003,IPO,,CLOSE HIGH INCOME PROPERTIES,New Company Placing,,United Kingdom,890,Investment Entities,Investment Entities,100,,30,,30,-,-,,,,,,,,,,,,,
AIM,02/04/2003,01/04/2003,2003,IPO,,PENTAGON PROTECTION,New Company Placing,,United Kingdom,313,Automobiles,Auto Parts,3,,2.3750058,Seymour Pierce Limited,0.75,-,-,,,,,,,,,,,,,
AIM,31/03/2003,01/03/2003,2003,IPO,,TASKCATCH,New Company Placing,,United Kingdom,538,Leisure & Hotels,Leisure Facilities,28,,8.505,W H Ireland Limited,0.105,-,-,,,,,,,,,,,,,
AIM,20/03/2003,01/03/2003,2003,IPO,,AEROBOX,New Company Placing,,United Kingdom,118,Chemicals,Chemicals - Speciality,20,,15.51,Seymour Pierce Limited,0.348,-,-,,,,,,,,,,,,,
AIM,05/03/2003,01/03/2003,2003,IPO,,HPD EXPLORATION,New Company Placing,,United Kingdom,43,Mining,Gold Mining,14,,18.83544054,Seymour Pierce Limited,1.6881,-,-,,,,,,,,,,,,,
AIM,18/02/2003,01/02/2003,2003,IPO,,CAPRICORN RESOURCES,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,1,,0.7492,Grant Thornton UK LLP ,0.4,-,-,,,,,,,,,,,,,
UK Main Market,24/01/2003,01/01/2003,2003,IPO,,JUBILEE INVESTMENT TRUST,New Company Placing,,United Kingdom,850,Investment Companies,Investment Companies,100,,13.484039,,13.484039,-,-,,,,,,,,,,,,,
AIM,20/01/2003,01/01/2003,2003,IPO,,2 TRAVEL GROUP,New Company Placing,,United Kingdom,596,Transport,"Rail, Road & Freight",7,,2.76809092,City Financial Associates Limited,0.8565,-,-,,,,,,,,,,,,,
UK Main Market,08/01/2003,01/01/2003,2003,IPO,,PHOENIX VCT,New Company Placing,,United Kingdom,890,Investment Entities,Investment Entities,100,,1.067115,,1.067115,-,-,,,,,,,,,,,,,
AIM,07/01/2003,01/01/2003,2003,IPO,,JUDGES CAPITAL,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,95,,2.0010002,"Dawnay, Day Corporate Finance Limited",2.001,-,-,,,,,,,,,,,,,
AIM,31/12/2002,01/12/2002,2002,IPO,,EPIC BRAND INVESTMENTS,New Company Placing,,United Kingdom,850,Investment Companies,Investment Companies,100,,50,Colins Stewart Europe Limited,50,-,-,,,,,,,,,,,,,
AIM,24/12/2002,01/12/2002,2002,IPO,,VOLVERE,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,100,,3.60972,Teather & Greenwood Limited,3.5597,-,-,,,,,,,,,,,,,
UK Main Market,20/12/2002,01/12/2002,2002,IPO,,JP MORGAN FLEMING RUSSIAN SECURITIE,New Company Placing,,United Kingdom,850,Investment Companies,Investment Companies,100,,60.062612,,60.062612,-,-,,,,,,,,,,,,,
UK Main Market,19/12/2002,01/12/2002,2002,IPO,,DEXION ABSOLUTE,New Company Placing,,United Kingdom,890,Investment Entities,Investment Entities,100,,34,,34,-,-,,,,,,,,,,,,,
UK Main Market,19/12/2002,01/12/2002,2002,IPO,,PROGRESSIVE EUROPEAN ALTERNATIVE PF,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,100,,0,,16.3,-,-,,,,,,,,,,,,,
AIM,17/12/2002,01/12/2002,2002,IPO,,HIGHLAND GOLD MINING,New Company Placing,,United Kingdom,43,Mining,Gold Mining,190,,209.9990599,W H Ireland Limited,19.9991,-,-,,,,,,,,,,,,,
AIM,16/12/2002,01/12/2002,2002,IPO,,DEBT FREE DIRECT GROUP,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,40,,9,W H Ireland Limited,0.3736,-,-,,,,,,,,,,,,,
AIM,02/12/2002,01/12/2002,2002,IPO,,CENTURION ELECTRONICS,New Company Placing,,United Kingdom,313,Automobiles,Auto Parts,30,,6.3,Corporate Synergy plc,2.3001,-,-,,,,,,,,,,,,,
AIM,22/11/2002,01/11/2002,2002,IPO,,RINGPROP,New Company Placing,,United Kingdom,263,Engineering & Machinery,Commercial Vehicles & Trucks,130,,3.896815,Brewin Dolphin Securities Limited,3.0518,-,-,,,,,,,,,,,,,
UK Main Market,12/11/2002,01/11/2002,2002,IPO,,BEAZLEY GROUP,New Company Placing,,United Kingdom,834,Insurance,Insurance - Non-Life,73,,167.52,,150,-,-,,,,,,,,,,,,,
AIM,14/10/2002,01/10/2002,2002,IPO,,CELTIC RESOURCES HLDGS,New Company Placing,,Republic of Ireland,43,Mining,Gold Mining,135,,36.33970095,William de Broe Plc,5.0412,-,-,,,,,,,,,,,,,
AIM,14/10/2002,01/10/2002,2002,IPO,,PRESTBURY HLDGS,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,80,,10.25,Grant Thornton UK LLP ,1,-,-,,,,,,,,,,,,,
AIM,14/10/2002,01/10/2002,2002,IPO,,DAWMED SYSTEMS,New Company Placing,,United Kingdom,446,Health,Medical Equipment & Supplies,25,,3.815823,Beaumont Cornish Limited,0.25,-,-,,,,,,,,,,,,,
AIM,09/10/2002,01/10/2002,2002,IPO,,CENTRAL AFRICAN MINING & EXPLORTN,New Company Placing,,United Kingdom,48,Mining,Other Mineral Extractors & Mines,3,,10.14206907,Seymour Pierce Limited,0.75,-,-,,,,,,,,,,,,,
AIM,01/10/2002,01/10/2002,2002,IPO,,THB GROUP,New Company Placing,,United Kingdom,833,Insurance,Insurance Brokers,120,,31.32,Numis Securities Limited,6,-,-,,,,,,,,,,,,,
AIM,27/09/2002,01/09/2002,2002,IPO,,REGAL PETROLEUM,New Company Placing,,United Kingdom,73,Oil & Gas,Oil & Gas - Exploration & Production,60,,34.3900002,Evolution Securities Limited,10,-,-,,,,,,,,,,,,,
UK Main Market,25/09/2002,01/09/2002,2002,IPO,,NEW OPPORTUNITIES INVESTMENT TRUST,New Company Placing,,United Kingdom,850,Investment Companies,Investment Companies,100,,11.43913446,,11.116749,-,-,,,,,,,,,,,,,
AIM,24/09/2002,01/09/2002,2002,IPO,,SURFACE TRANSFORMS,New Company Placing,,United Kingdom,266,Engineering & Machinery,Engineering Fabricators,90,,8.426142,Brewin Dolphin Securities Limited,1.3021,-,-,,,,,,,,,,,,,
UK Main Market,30/08/2002,01/08/2002,2002,IPO,,OSPREY SMALLER COMPANIES INCOME FD,New Company Placing,,United Kingdom,890,Investment Entities,Investment Entities,100,,14.037,,14.037,-,-,,,,,,,,,,,,,
AIM,14/08/2002,01/08/2002,2002,IPO,,THISTLE MINING INC,New Company Placing,,Canada,45,Mining,Mining Finance,20,,39.4467034,Grant Thornton UK LLP ,0.605,-,-,,,,,,,,,,,,,
AIM,13/08/2002,01/08/2002,2002,IPO,,SUNBEACH COMMUNICATIONS INC,New Company Placing,,Barbados,974,Software & Computer Services,Internet,17.8,,7.84200208,KBC Peel Hunt Limited,1.3844,-,-,,,,,,,,,,,,,
AIM,05/08/2002,01/08/2002,2002,IPO,,BRIGHT FUTURES GROUP,New Company Placing,,United Kingdom,526,General Retailers,Retailers - Hardlines,20,,6.670004,Altium Capital Limited,0.274,-,-,,,,,,,,,,,,,
AIM,31/07/2002,01/07/2002,2002,IPO,,LLOYDS BRITISH TESTING,New Company Placing,,United Kingdom,581,Support Services,Business Support Services,20.5,,6.5127721,Nabarro Wells & Co. Limited,4.5,-,-,,,,,,,,,,,,,
AIM,31/07/2002,01/07/2002,2002,IPO,,JUBILEE PLATINUM,New Company Placing,,United Kingdom,48,Mining,Other Mineral Extractors & Mines,16,,6.2,Insinger de Beaufort,2.2,-,-,,,,,,,,,,,,,
AIM,30/07/2002,01/07/2002,2002,IPO,,FIRST CALGARY PETROLEUMS,New Company Placing,,Canada,73,Oil & Gas,Oil & Gas - Exploration & Production,52,,53.98870152,Nabarro Wells & Co. Limited,16.64,-,-,,,,,,,,,,,,,
UK Main Market,29/07/2002,01/07/2002,2002,IPO,,INVESTEC (PLC),International Offering (GDR),,United Kingdom,875,Speciality & Other Finance,Investment Banks,830,,619.4600918,,33.2,-,-,,,,,,,,,,,,,
UK Main Market,26/07/2002,01/07/2002,2002,IPO,,GOVETT STRATEGIC TRUST,New Company Placing,,United Kingdom,850,Investment Companies,Investment Companies,100,,66.206413,,66.206413,-,-,,,,,,,,,,,,,
UK Main Market,18/07/2002,01/07/2002,2002,IPO,,BURBERRY GROUP,International Offering (GDR),,United Kingdom,528,General Retailers,Retailers - Soft Goods,230,,1150,,258.42708,-,-,,,,,,,,,,,,,
AIM,15/07/2002,01/07/2002,2002,IPO,,SKY CAPITAL HLDGS,New Company Placing,,USA,875,Speciality & Other Finance,Investment Banks,185,,30.9406173,Grant Thornton UK LLP ,3.7,-,-,,,,,,,,,,,,,
AIM,04/07/2002,01/07/2002,2002,IPO,,AIR MUSIC & MEDIA GROUP PLC,New Company Placing,,United Kingdom,535,Leisure & Hotels,Home Entertainment,5,,6.736766,Smith & Williamson Corporate Finance Limited,0.75,-,-,,,,,,,,,,,,,
UK Main Market,28/06/2002,01/06/2002,2002,IPO,,MOUCHEL,New Company Placing,,United Kingdom,581,Support Services,Business Support Services,125,,77.5,,30.32475,-,-,,,,,,,,,,,,,
AIM,28/06/2002,01/06/2002,2002,IPO,,GLISTEN,New Company Placing,,United Kingdom,435,Food Producers & Processors,Food Processors,80,,6.78,Charles Stanley Securities,5.5,-,-,,,,,,,,,,,,,
AIM,28/06/2002,01/06/2002,2002,IPO,,FLINTSTONE TECHNOLOGIES,New Company Placing,,United Kingdom,118,Chemicals,Chemicals - Speciality,33,,13.81182,Colins Stewart Europe Limited,5.412,-,-,,,,,,,,,,,,,
AIM,26/06/2002,01/06/2002,2002,IPO,,PRI GROUP,New Company Placing,,United Kingdom,834,Insurance,Insurance - Non-Life,107,,139.1,Colins Stewart Europe Limited,130.754,-,-,,,,,,,,,,,,,
AIM,21/06/2002,01/06/2002,2002,IPO,,MONTERRICO METALS,New Company Placing,,United Kingdom,48,Mining,Other Mineral Extractors & Mines,54,,5.5645461,Colins Stewart Europe Limited,3,-,-,,,,,,,,,,,,,
UK Main Market,20/06/2002,01/06/2002,2002,IPO,,WILLIAM HILL,International Offering (GDR),,United Kingdom,532,Leisure & Hotels,Gambling,225,,949.0749998,,734.7119715,-,-,,,,,,,,,,,,,
UK Main Market,19/06/2002,01/06/2002,2002,IPO,,MERRILL LYNCH FTSE100 STPD GW & INC,New Company Placing,,United Kingdom,890,Investment Entities,Investment Entities,100,,40,,40,-,-,,,,,,,,,,,,,
AIM,13/06/2002,01/06/2002,2002,IPO,,COBRA BIO-MANUFACTURING,New Company Placing,,United Kingdom,482,Pharmaceuticals & Biotechnology,Biotechnology,100,,13,Colins Stewart Europe Limited,7,-,-,,,,,,,,,,,,,
AIM,12/06/2002,01/06/2002,2002,IPO,,YM BIOSCIENCES INC,New Company Placing,,Canada,482,Pharmaceuticals & Biotechnology,Biotechnology,179,,0,Canaccord Adams Limited,6.7125,-,-,,,,,,,,,,,,,
AIM,12/06/2002,01/06/2002,2002,IPO,,ULTIMATE FINANCE GROUP,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,24,,2.69360928,"Dawnay, Day Corporate Finance Limited",1.82,-,-,,,,,,,,,,,,,
AIM,10/06/2002,01/06/2002,2002,IPO,,BULLION RESOURCES,New Company Placing,,United Kingdom,43,Mining,Gold Mining,40,,18.5,Grant Thornton UK LLP ,5,-,-,,,,,,,,,,,,,
AIM,10/06/2002,01/06/2002,2002,IPO,,CARDPOINT,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,43,,7.97087302,Beeson Gregory Limited,2.5,-,-,,,,,,,,,,,,,
UK Main Market,05/06/2002,01/06/2002,2002,IPO,,WOOD GROUP(JOHN),New Company Placing,,United Kingdom,75,Oil & Gas,Oil - Services,195,,935.411763,,291.2080606,-,-,,,,,,,,,,,,,
AIM,05/06/2002,01/06/2002,2002,IPO,,INTERNATIONAL BRAND LICENSING,New Company Placing,,United Kingdom,341,Household Goods & Textiles,Clothing & Footwear,40,,11.0232008,Colins Stewart Europe Limited,2.5,-,-,,,,,,,,,,,,,
AIM,31/05/2002,01/05/2002,2002,IPO,,AVIONIC SERVICES,New Company Placing,,United Kingdom,591,Transport,Airlines & Airports,21,,4.34205492,Noble & Company Limited,2.5,-,-,,,,,,,,,,,,,
AIM,31/05/2002,01/05/2002,2002,IPO,,SOUTHERN AFRICAN RESOURCES,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,1,,1.68875,Grant Thornton UK LLP ,0.525,-,-,,,,,,,,,,,,,
AIM,30/05/2002,01/05/2002,2002,IPO,,PARKDEAN HOLIDAYS,New Company Placing,,United Kingdom,538,Leisure & Hotels,Leisure Facilities,100,,32.43326,Charles Stanley Securities,28.8235,-,-,,,,,,,,,,,,,
UK Main Market,29/05/2002,01/05/2002,2002,IPO,,INTERTEK TESTING SERVICES,International Offering (GDR),,United Kingdom,581,Support Services,Business Support Services,400,,613.517912,,452.10132,-,-,,,,,,,,,,,,,
UK Main Market,27/05/2002,01/05/2002,2002,IPO,,PUNCH TAVERNS,International Offering (GDR),,United Kingdom,539,Leisure & Hotels,"Restaurants, Pubs & Breweries",230,,570.4,,173.766,-,-,,,,,,,,,,,,,
UK Main Market,22/05/2002,01/05/2002,2002,IPO,,PROPERTY FUND MANAGEMENT,New Company Placing,,United Kingdom,871,Speciality & Other Finance,Asset Managers,150,,30.998091,,13.3011045,-,-,,,,,,,,,,,,,
AIM,22/05/2002,01/05/2002,2002,IPO,,MARSHALL EDWARDS INC,New Company Placing,,USA,480,Pharmaceuticals & Biotechnology,Pharmaceuticals,274,,142.54302,KBC Peel Hunt Limited,6.913,-,-,,,,,,,,,,,,,
AIM,22/05/2002,01/05/2002,2002,IPO,,AKERS BIOSCIENCES INC,New Company Placing,,USA,446,Health,Medical Equipment & Supplies,136,,53.8640172,KBC Peel Hunt Limited,3.434,-,-,,,,,,,,,,,,,
AIM,22/05/2002,01/05/2002,2002,IPO,,KUJU,New Company Placing,,United Kingdom,535,Leisure & Hotels,Home Entertainment,96,,8.05000032,Colins Stewart Europe Limited,2.25,-,-,,,,,,,,,,,,,
AIM,21/05/2002,01/05/2002,2002,IPO,,BIOPROJECTS INTERNATIONAL,New Company Placing,,United Kingdom,482,Pharmaceuticals & Biotechnology,Biotechnology,6,,15.12,Seymour Pierce Limited,4.5,-,-,,,,,,,,,,,,,
UK Main Market,15/05/2002,01/05/2002,2002,IPO,,HMV GROUP,International Offering (GDR),,United Kingdom,526,General Retailers,Retailers - Hardlines,192,,772.9471488,,617.2861978,-,-,,,,,,,,,,,,,
UK Main Market,09/05/2002,01/05/2002,2002,IPO,,CORIN GROUP,New Company Placing,,United Kingdom,446,Health,Medical Equipment & Supplies,111,,38.97077688,,32.45586498,-,-,,,,,,,,,,,,,
